"LOC","STA","STATION","YEAR","IP","SP","IP_NETHRS","YR_NETHRS"
"APBP",15703,"AKRB",2017,7,"A",72,492
"APBP",15703,"AKRB",2017,8,"A",72,492
"APBP",15703,"AKRB",2017,9,"A",72,492
"APBP",15703,"AKRB",2017,10,"A",72,492
"APBP",15703,"AKRB",2018,4,"A",72,468
"APBP",15703,"AKRB",2018,5,"A",48,468
"APBP",15703,"AKRB",2018,6,"A",72,468
"APBP",15703,"AKRB",2018,7,"A",60,468
"APBP",15703,"AKRB",2018,8,"A",72,468
"APBP",15703,"AKRB",2018,9,"A",72,468
"APBP",15703,"AKRB",2018,10,"A",72,468
"KOFF",15704,"KSRA",2013,4,"A",60,420
"KOFF",15704,"KSRA",2013,5,"A",60,420
"KOFF",15704,"KSRA",2013,6,"A",60,420
"KOFF",15704,"KSRA",2013,7,"A",60,420
"KOFF",15704,"KSRA",2013,8,"A",60,420
"KOFF",15704,"KSRA",2013,9,"A",60,420
"KOFF",15704,"KSRA",2013,10,"A",60,420
"KOFF",15704,"KSRA",2014,5,"A",60,360
"KOFF",15704,"KSRA",2014,6,"A",60,360
"KOFF",15704,"KSRA",2014,7,"A",60,360
"KOFF",15704,"KSRA",2014,8,"A",60,360
"KOFF",15704,"KSRA",2014,9,"A",60,360
"KOFF",15704,"KSRA",2014,10,"A",60,360
"KOFF",15704,"KSRA",2015,4,"A",60,420
"KOFF",15704,"KSRA",2015,5,"A",60,420
"KOFF",15704,"KSRA",2015,6,"A",60,420
"KOFF",15704,"KSRA",2015,7,"A",60,420
"KOFF",15704,"KSRA",2015,8,"A",60,420
"KOFF",15704,"KSRA",2015,9,"A",60,420
"KOFF",15704,"KSRA",2015,10,"A",60,420
"KOFF",15704,"KSRA",2016,4,"A",60,360
"KOFF",15704,"KSRA",2016,5,"A",60,360
"KOFF",15704,"KSRA",2016,6,"A",60,360
"KOFF",15704,"KSRA",2016,7,"A",60,360
"KOFF",15704,"KSRA",2016,9,"A",60,360
"KOFF",15704,"KSRA",2016,10,"A",60,360
"KOFF",15704,"KSRA",2017,4,"A",60,420
"KOFF",15704,"KSRA",2017,5,"A",60,420
"KOFF",15704,"KSRA",2017,6,"A",60,420
"KOFF",15704,"KSRA",2017,7,"A",60,420
"KOFF",15704,"KSRA",2017,8,"A",60,420
"KOFF",15704,"KSRA",2017,9,"A",60,420
"KOFF",15704,"KSRA",2017,10,"A",60,420
"KOFF",15705,"KSRB",2013,4,"A",66,462
"KOFF",15705,"KSRB",2013,5,"A",66,462
"KOFF",15705,"KSRB",2013,6,"A",66,462
"KOFF",15705,"KSRB",2013,7,"A",66,462
"KOFF",15705,"KSRB",2013,8,"A",66,462
"KOFF",15705,"KSRB",2013,9,"A",66,462
"KOFF",15705,"KSRB",2013,10,"A",66,462
"KOFF",15705,"KSRB",2014,5,"A",60,360
"KOFF",15705,"KSRB",2014,6,"A",60,360
"KOFF",15705,"KSRB",2014,7,"A",60,360
"KOFF",15705,"KSRB",2014,8,"A",60,360
"KOFF",15705,"KSRB",2014,9,"A",60,360
"KOFF",15705,"KSRB",2014,10,"A",60,360
"KOFF",15705,"KSRB",2015,4,"A",60,418
"KOFF",15705,"KSRB",2015,5,"A",58,418
"KOFF",15705,"KSRB",2015,6,"A",60,418
"KOFF",15705,"KSRB",2015,7,"A",60,418
"KOFF",15705,"KSRB",2015,8,"A",60,418
"KOFF",15705,"KSRB",2015,9,"A",60,418
"KOFF",15705,"KSRB",2015,10,"A",60,418
"KOFF",15705,"KSRB",2016,4,"A",60,360
"KOFF",15705,"KSRB",2016,5,"A",60,360
"KOFF",15705,"KSRB",2016,6,"A",60,360
"KOFF",15705,"KSRB",2016,7,"A",60,360
"KOFF",15705,"KSRB",2016,9,"A",60,360
"KOFF",15705,"KSRB",2016,10,"A",60,360
"KOFF",15705,"KSRB",2017,4,"A",60,360
"KOFF",15705,"KSRB",2017,5,"A",60,360
"KOFF",15705,"KSRB",2017,6,"A",60,360
"KOFF",15705,"KSRB",2017,7,"A",60,360
"KOFF",15705,"KSRB",2017,8,"A",60,360
"KOFF",15705,"KSRB",2017,9,"A",60,360
"WCES",15706,"WCTD",2014,4,"A",67.0833333333333,450.75
"WCES",15706,"WCTD",2014,5,"A",63,450.75
"WCES",15706,"WCTD",2014,6,"A",64.75,450.75
"WCES",15706,"WCTD",2014,7,"A",68.25,450.75
"WCES",15706,"WCTD",2014,8,"A",61.25,450.75
"WCES",15706,"WCTD",2014,9,"A",61.25,450.75
"WCES",15706,"WCTD",2014,10,"A",65.1666666666667,450.75
"WCES",15706,"WCTD",2016,4,"A",54,379
"WCES",15706,"WCTD",2016,5,"A",48.3333333333333,379
"WCES",15706,"WCTD",2016,6,"A",48.3333333333333,379
"WCES",15706,"WCTD",2016,7,"A",51.6666666666667,379
"WCES",15706,"WCTD",2016,8,"A",58.3333333333333,379
"WCES",15706,"WCTD",2016,9,"A",60,379
"WCES",15706,"WCTD",2016,10,"A",58.3333333333333,379
"HPSA",15707,"HPSA",2009,4,"A",102,668.666666666667
"HPSA",15707,"HPSA",2009,5,"A",102,668.666666666667
"HPSA",15707,"HPSA",2009,6,"A",102,668.666666666667
"HPSA",15707,"HPSA",2009,7,"A",102,668.666666666667
"HPSA",15707,"HPSA",2009,8,"A",102,668.666666666667
"HPSA",15707,"HPSA",2009,9,"A",102,668.666666666667
"HPSA",15707,"HPSA",2009,10,"A",56.6666666666667,668.666666666667
"MING",15708,"MING",2015,3,"A",39,296
"MING",15708,"MING",2015,4,"A",36,296
"MING",15708,"MING",2015,5,"A",36,296
"MING",15708,"MING",2015,6,"A",37,296
"MING",15708,"MING",2015,7,"A",40,296
"MING",15708,"MING",2015,8,"A",36,296
"MING",15708,"MING",2015,9,"A",36,296
"MING",15708,"MING",2015,10,"A",36,296
"MING",15708,"MING",2016,3,"A",36,245
"MING",15708,"MING",2016,4,"A",36,245
"MING",15708,"MING",2016,6,"A",35,245
"MING",15708,"MING",2016,7,"A",36,245
"MING",15708,"MING",2016,8,"A",30,245
"MING",15708,"MING",2016,9,"A",36,245
"MING",15708,"MING",2016,10,"A",36,245
"MING",15708,"MING",2017,3,"A",36,294.333333333333
"MING",15708,"MING",2017,4,"A",37,294.333333333333
"MING",15708,"MING",2017,5,"A",37,294.333333333333
"MING",15708,"MING",2017,6,"A",37.6666666666667,294.333333333333
"MING",15708,"MING",2017,7,"A",36.3333333333333,294.333333333333
"MING",15708,"MING",2017,8,"A",36.3333333333333,294.333333333333
"MING",15708,"MING",2017,9,"A",37.6666666666667,294.333333333333
"MING",15708,"MING",2017,10,"A",36.3333333333333,294.333333333333
"CROS",15709,"CROS",2015,3,"A",48,376
"CROS",15709,"CROS",2015,4,"A",48,376
"CROS",15709,"CROS",2015,5,"A",44,376
"CROS",15709,"CROS",2015,6,"A",48,376
"CROS",15709,"CROS",2015,7,"A",48,376
"CROS",15709,"CROS",2015,8,"A",48,376
"CROS",15709,"CROS",2015,9,"A",48,376
"CROS",15709,"CROS",2015,10,"A",44,376
"CROS",15709,"CROS",2016,3,"A",44,356
"CROS",15709,"CROS",2016,4,"A",48,356
"CROS",15709,"CROS",2016,5,"A",42.6666666666667,356
"CROS",15709,"CROS",2016,6,"A",44,356
"CROS",15709,"CROS",2016,7,"A",48,356
"CROS",15709,"CROS",2016,8,"A",48,356
"CROS",15709,"CROS",2016,9,"A",33.3333333333333,356
"CROS",15709,"CROS",2016,10,"A",48,356
"CROS",15709,"CROS",2017,3,"A",48,382
"CROS",15709,"CROS",2017,4,"A",46,382
"CROS",15709,"CROS",2017,5,"A",48,382
"CROS",15709,"CROS",2017,6,"A",48,382
"CROS",15709,"CROS",2017,7,"A",48,382
"CROS",15709,"CROS",2017,8,"A",48,382
"CROS",15709,"CROS",2017,9,"A",48,382
"CROS",15709,"CROS",2017,10,"A",48,382
"MARV",15710,"TOPR",2015,4,"A",56.8333333333333,488.833333333333
"MARV",15710,"TOPR",2015,5,"A",72,488.833333333333
"MARV",15710,"TOPR",2015,6,"A",72,488.833333333333
"MARV",15710,"TOPR",2015,7,"A",72,488.833333333333
"MARV",15710,"TOPR",2015,8,"A",72,488.833333333333
"MARV",15710,"TOPR",2015,9,"A",72,488.833333333333
"MARV",15710,"TOPR",2015,10,"A",72,488.833333333333
"MARV",15710,"TOPR",2016,4,"A",72,504
"MARV",15710,"TOPR",2016,5,"A",72,504
"MARV",15710,"TOPR",2016,6,"A",72,504
"MARV",15710,"TOPR",2016,7,"A",72,504
"MARV",15710,"TOPR",2016,8,"A",72,504
"MARV",15710,"TOPR",2016,9,"A",72,504
"MARV",15710,"TOPR",2016,10,"A",72,504
"MARV",15710,"TOPR",2017,4,"A",72,504
"MARV",15710,"TOPR",2017,5,"A",72,504
"MARV",15710,"TOPR",2017,6,"A",72,504
"MARV",15710,"TOPR",2017,7,"A",72,504
"MARV",15710,"TOPR",2017,8,"A",72,504
"MARV",15710,"TOPR",2017,9,"A",72,504
"MARV",15710,"TOPR",2017,10,"A",72,504
"MACP",15711,"MACP",2015,7,"A",60,240
"MACP",15711,"MACP",2015,8,"A",60,240
"MACP",15711,"MACP",2015,9,"A",60,240
"MACP",15711,"MACP",2015,10,"A",60,240
"MACP",15711,"MACP",2016,2,"A",60,480
"MACP",15711,"MACP",2016,3,"A",60,480
"MACP",15711,"MACP",2016,4,"A",60,480
"MACP",15711,"MACP",2016,6,"A",60,480
"MACP",15711,"MACP",2016,7,"A",60,480
"MACP",15711,"MACP",2016,8,"A",60,480
"MACP",15711,"MACP",2016,9,"A",60,480
"MACP",15711,"MACP",2016,10,"A",60,480
"MACP",15711,"MACP",2017,2,"A",60,420
"MACP",15711,"MACP",2017,3,"A",60,420
"MACP",15711,"MACP",2017,4,"A",60,420
"MACP",15711,"MACP",2017,5,"A",60,420
"MACP",15711,"MACP",2017,6,"A",60,420
"MACP",15711,"MACP",2017,8,"A",60,420
"MACP",15711,"MACP",2017,9,"A",60,420
"SELK",15712,"SELK",2015,7,"A",60,240
"SELK",15712,"SELK",2015,8,"A",60,240
"SELK",15712,"SELK",2015,9,"A",60,240
"SELK",15712,"SELK",2015,10,"A",60,240
"SELK",15712,"SELK",2016,2,"A",60,300
"SELK",15712,"SELK",2016,3,"A",60,300
"SELK",15712,"SELK",2016,4,"A",60,300
"SELK",15712,"SELK",2016,9,"A",60,300
"SELK",15712,"SELK",2016,10,"A",60,300
"DUKE",15713,"DUBA",2016,3,"A",76.8333333333333,597.333333333333
"DUKE",15713,"DUBA",2016,4,"A",76.5,597.333333333333
"DUKE",15713,"DUBA",2016,5,"A",82.875,597.333333333333
"DUKE",15713,"DUBA",2016,6,"A",80.75,597.333333333333
"DUKE",15713,"DUBA",2016,7,"A",87.125,597.333333333333
"DUKE",15713,"DUBA",2016,8,"A",76.5,597.333333333333
"DUKE",15713,"DUBA",2016,9,"A",53,597.333333333333
"DUKE",15713,"DUBA",2016,10,"A",63.75,597.333333333333
"DUKE",15713,"DUBA",2017,3,"A",76.5,599.25
"DUKE",15713,"DUBA",2017,4,"A",76.5,599.25
"DUKE",15713,"DUBA",2017,5,"A",76.5,599.25
"DUKE",15713,"DUBA",2017,6,"A",76.5,599.25
"DUKE",15713,"DUBA",2017,7,"A",76.5,599.25
"DUKE",15713,"DUBA",2017,8,"A",76.5,599.25
"DUKE",15713,"DUBA",2017,9,"A",76.5,599.25
"DUKE",15713,"DUBA",2017,10,"A",63.75,599.25
"BOUS",15714,"BOUS",2016,6,"A",59,299
"BOUS",15714,"BOUS",2016,7,"A",60,299
"BOUS",15714,"BOUS",2016,8,"A",60,299
"BOUS",15714,"BOUS",2016,9,"A",60,299
"BOUS",15714,"BOUS",2016,10,"A",60,299
"BOUS",15714,"BOUS",2017,4,"A",60,405
"BOUS",15714,"BOUS",2017,5,"A",60,405
"BOUS",15714,"BOUS",2017,6,"A",60,405
"BOUS",15714,"BOUS",2017,7,"A",60,405
"BOUS",15714,"BOUS",2017,8,"A",55,405
"BOUS",15714,"BOUS",2017,9,"A",60,405
"BOUS",15714,"BOUS",2017,10,"A",50,405
"BEHI",15715,"BEHI",2016,6,"A",37,182
"BEHI",15715,"BEHI",2016,7,"A",37,182
"BEHI",15715,"BEHI",2016,8,"A",36,182
"BEHI",15715,"BEHI",2016,9,"A",36,182
"BEHI",15715,"BEHI",2016,10,"A",36,182
"BEHI",15715,"BEHI",2017,4,"A",41.1666666666667,292.333333333333
"BEHI",15715,"BEHI",2017,5,"A",44.3333333333333,292.333333333333
"BEHI",15715,"BEHI",2017,6,"A",44.3333333333333,292.333333333333
"BEHI",15715,"BEHI",2017,7,"A",44.3333333333333,292.333333333333
"BEHI",15715,"BEHI",2017,8,"A",43.1666666666667,292.333333333333
"BEHI",15715,"BEHI",2017,9,"A",39,292.333333333333
"BEHI",15715,"BEHI",2017,10,"A",36,292.333333333333
"OHBO",15716,"OHBO",2016,3,"A",45,348.5
"OHBO",15716,"OHBO",2016,4,"A",45,348.5
"OHBO",15716,"OHBO",2016,5,"A",36,348.5
"OHBO",15716,"OHBO",2016,6,"A",30,348.5
"OHBO",15716,"OHBO",2016,7,"A",42.5,348.5
"OHBO",15716,"OHBO",2016,8,"A",30,348.5
"OHBO",15716,"OHBO",2016,9,"A",60,348.5
"OHBO",15716,"OHBO",2016,10,"A",60,348.5
"OHBO",15716,"OHBO",2017,3,"A",33.5,429.5
"OHBO",15716,"OHBO",2017,4,"A",60,429.5
"OHBO",15716,"OHBO",2017,5,"A",44,429.5
"OHBO",15716,"OHBO",2017,6,"A",60,429.5
"OHBO",15716,"OHBO",2017,7,"A",52,429.5
"OHBO",15716,"OHBO",2017,8,"A",60,429.5
"OHBO",15716,"OHBO",2017,9,"A",60,429.5
"OHBO",15716,"OHBO",2017,10,"A",60,429.5
"OHBO",15716,"OHBO",2018,3,"A",60,415
"OHBO",15716,"OHBO",2018,4,"A",60,415
"OHBO",15716,"OHBO",2018,5,"A",50,415
"OHBO",15716,"OHBO",2018,6,"A",35,415
"OHBO",15716,"OHBO",2018,7,"A",60,415
"OHBO",15716,"OHBO",2018,8,"A",60,415
"OHBO",15716,"OHBO",2018,9,"A",60,415
"OHBO",15716,"OHBO",2018,10,"A",30,415
"MDSF",15717,"MDSF",2017,4,"A",36,258.083333333333
"MDSF",15717,"MDSF",2017,5,"A",37.25,258.083333333333
"MDSF",15717,"MDSF",2017,6,"A",39,258.083333333333
"MDSF",15717,"MDSF",2017,7,"A",39,258.083333333333
"MDSF",15717,"MDSF",2017,8,"A",36,258.083333333333
"MDSF",15717,"MDSF",2017,9,"A",34.8333333333333,258.083333333333
"MDSF",15717,"MDSF",2017,10,"A",36,258.083333333333
"NRBO",15718,"WCBW",2017,3,"A",60,480
"NRBO",15718,"WCBW",2017,4,"A",60,480
"NRBO",15718,"WCBW",2017,5,"A",60,480
"NRBO",15718,"WCBW",2017,6,"A",60,480
"NRBO",15718,"WCBW",2017,7,"A",60,480
"NRBO",15718,"WCBW",2017,8,"A",60,480
"NRBO",15718,"WCBW",2017,9,"A",60,480
"NRBO",15718,"WCBW",2017,10,"A",60,480
"DEWA",15719,"FTRD",2017,3,"A",54,444.166666666667
"DEWA",15719,"FTRD",2017,4,"A",60,444.166666666667
"DEWA",15719,"FTRD",2017,5,"A",55.5,444.166666666667
"DEWA",15719,"FTRD",2017,6,"A",54,444.166666666667
"DEWA",15719,"FTRD",2017,7,"A",60,444.166666666667
"DEWA",15719,"FTRD",2017,8,"A",56.6666666666667,444.166666666667
"DEWA",15719,"FTRD",2017,9,"A",50,444.166666666667
"DEWA",15719,"FTRD",2017,10,"A",54,444.166666666667
"UNCO",15725,"UNCO",2016,4,"A",38,446
"UNCO",15725,"UNCO",2016,5,"A",60,446
"UNCO",15725,"UNCO",2016,6,"A",60,446
"UNCO",15725,"UNCO",2016,7,"A",72,446
"UNCO",15725,"UNCO",2016,8,"A",72,446
"UNCO",15725,"UNCO",2016,9,"A",72,446
"UNCO",15725,"UNCO",2016,10,"A",72,446
"UNCO",15725,"UNCO",2017,4,"A",72,503
"UNCO",15725,"UNCO",2017,5,"A",72,503
"UNCO",15725,"UNCO",2017,6,"A",72,503
"UNCO",15725,"UNCO",2017,7,"A",71,503
"UNCO",15725,"UNCO",2017,8,"A",72,503
"UNCO",15725,"UNCO",2017,9,"A",72,503
"UNCO",15725,"UNCO",2017,10,"A",72,503
"NPNY",15726,"MHBF",2016,4,"A",60,420
"NPNY",15726,"MHBF",2016,5,"A",60,420
"NPNY",15726,"MHBF",2016,6,"A",60,420
"NPNY",15726,"MHBF",2016,7,"A",60,420
"NPNY",15726,"MHBF",2016,8,"A",60,420
"NPNY",15726,"MHBF",2016,9,"A",60,420
"NPNY",15726,"MHBF",2016,10,"A",60,420
"NPNY",15726,"MHBF",2017,3,"A",60,360
"NPNY",15726,"MHBF",2017,4,"A",60,360
"NPNY",15726,"MHBF",2017,5,"A",60,360
"NPNY",15726,"MHBF",2017,6,"A",60,360
"NPNY",15726,"MHBF",2017,7,"A",60,360
"NPNY",15726,"MHBF",2017,9,"A",60,360
"NPNY",15727,"NPCF",2016,5,"A",61.6666666666667,361.666666666667
"NPNY",15727,"NPCF",2016,6,"A",60,361.666666666667
"NPNY",15727,"NPCF",2016,7,"A",60,361.666666666667
"NPNY",15727,"NPCF",2016,8,"A",60,361.666666666667
"NPNY",15727,"NPCF",2016,9,"A",60,361.666666666667
"NPNY",15727,"NPCF",2016,10,"A",60,361.666666666667
"NPNY",15727,"NPCF",2017,3,"A",60,293.333333333333
"NPNY",15727,"NPCF",2017,4,"A",53.3333333333333,293.333333333333
"NPNY",15727,"NPCF",2017,6,"A",60,293.333333333333
"NPNY",15727,"NPCF",2017,9,"A",60,293.333333333333
"NPNY",15727,"NPCF",2017,10,"A",60,293.333333333333
"ENHP",15728,"ENHP",2015,4,"A",60,420
"ENHP",15728,"ENHP",2015,5,"A",60,420
"ENHP",15728,"ENHP",2015,6,"A",60,420
"ENHP",15728,"ENHP",2015,7,"A",60,420
"ENHP",15728,"ENHP",2015,8,"A",60,420
"ENHP",15728,"ENHP",2015,9,"A",60,420
"ENHP",15728,"ENHP",2015,10,"A",60,420
"DISM",16601,"DISM",1992,4,"A",70,260
"DISM",16601,"DISM",1992,5,"A",70,260
"DISM",16601,"DISM",1992,6,"A",60,260
"DISM",16601,"DISM",1992,7,"A",60,260
"DISM",16601,"DISM",1993,1,"A",60,440
"DISM",16601,"DISM",1993,1,"B",20,440
"DISM",16601,"DISM",1993,2,"A",60,440
"DISM",16601,"DISM",1993,3,"A",60,440
"DISM",16601,"DISM",1993,5,"A",60,440
"DISM",16601,"DISM",1993,6,"A",60,440
"DISM",16601,"DISM",1993,8,"A",60,440
"DISM",16601,"DISM",1993,9,"A",60,440
"DISM",16601,"DISM",1994,1,"A",61.6666666666667,491.666666666667
"DISM",16601,"DISM",1994,2,"A",60,491.666666666667
"DISM",16601,"DISM",1994,3,"A",70,491.666666666667
"DISM",16601,"DISM",1994,4,"A",60,491.666666666667
"DISM",16601,"DISM",1994,5,"A",60,491.666666666667
"DISM",16601,"DISM",1994,6,"A",60,491.666666666667
"DISM",16601,"DISM",1994,8,"A",60,491.666666666667
"DISM",16601,"DISM",1994,9,"A",60,491.666666666667
"DISM",16601,"DISM",1995,1,"A",60,480
"DISM",16601,"DISM",1995,2,"A",60,480
"DISM",16601,"DISM",1995,3,"A",60,480
"DISM",16601,"DISM",1995,5,"A",60,480
"DISM",16601,"DISM",1995,6,"A",60,480
"DISM",16601,"DISM",1995,8,"A",60,480
"DISM",16601,"DISM",1995,9,"A",60,480
"DISM",16601,"DISM",1995,10,"A",60,480
"DISM",16601,"DISM",1996,1,"A",60,450
"DISM",16601,"DISM",1996,2,"A",60,450
"DISM",16601,"DISM",1996,4,"A",30,450
"DISM",16601,"DISM",1996,5,"A",60,450
"DISM",16601,"DISM",1996,6,"A",60,450
"DISM",16601,"DISM",1996,8,"A",60,450
"DISM",16601,"DISM",1996,9,"A",60,450
"DISM",16601,"DISM",1996,10,"A",60,450
"DISM",16601,"DISM",1997,3,"A",30,440
"DISM",16601,"DISM",1997,4,"A",50,440
"DISM",16601,"DISM",1997,5,"A",60,440
"DISM",16601,"DISM",1997,6,"A",60,440
"DISM",16601,"DISM",1997,7,"A",60,440
"DISM",16601,"DISM",1997,8,"A",60,440
"DISM",16601,"DISM",1997,9,"A",60,440
"DISM",16601,"DISM",1997,10,"A",60,440
"DISM",16601,"DISM",1998,3,"A",60,480
"DISM",16601,"DISM",1998,4,"A",60,480
"DISM",16601,"DISM",1998,5,"A",60,480
"DISM",16601,"DISM",1998,6,"A",60,480
"DISM",16601,"DISM",1998,7,"A",60,480
"DISM",16601,"DISM",1998,8,"A",60,480
"DISM",16601,"DISM",1998,9,"A",60,480
"DISM",16601,"DISM",1998,10,"A",60,480
"DISM",16601,"DISM",1999,3,"A",60,360
"DISM",16601,"DISM",1999,4,"A",60,360
"DISM",16601,"DISM",1999,5,"A",60,360
"DISM",16601,"DISM",1999,6,"A",60,360
"DISM",16601,"DISM",1999,8,"A",60,360
"DISM",16601,"DISM",1999,10,"A",60,360
"DISM",16601,"DISM",2000,2,"A",40,460
"DISM",16601,"DISM",2000,3,"A",60,460
"DISM",16601,"DISM",2000,4,"A",60,460
"DISM",16601,"DISM",2000,5,"A",60,460
"DISM",16601,"DISM",2000,6,"A",60,460
"DISM",16601,"DISM",2000,8,"A",60,460
"DISM",16601,"DISM",2000,9,"A",60,460
"DISM",16601,"DISM",2000,10,"A",60,460
"DISM",16601,"DISM",2002,1,"A",60,640
"DISM",16601,"DISM",2002,2,"A",60,640
"DISM",16601,"DISM",2002,2,"B",40,640
"DISM",16601,"DISM",2002,3,"A",60,640
"DISM",16601,"DISM",2002,4,"A",60,640
"DISM",16601,"DISM",2002,5,"A",60,640
"DISM",16601,"DISM",2002,6,"A",60,640
"DISM",16601,"DISM",2002,7,"A",60,640
"DISM",16601,"DISM",2002,8,"A",60,640
"DISM",16601,"DISM",2002,9,"A",60,640
"DISM",16601,"DISM",2002,10,"A",60,640
"DISM",16601,"DISM",2003,1,"A",50,470
"DISM",16601,"DISM",2003,2,"A",60,470
"DISM",16601,"DISM",2003,3,"A",60,470
"DISM",16601,"DISM",2003,4,"A",60,470
"DISM",16601,"DISM",2003,5,"A",60,470
"DISM",16601,"DISM",2003,6,"A",60,470
"DISM",16601,"DISM",2003,8,"A",60,470
"DISM",16601,"DISM",2003,9,"A",60,470
"DISM",16601,"DISM",2004,1,"A",30,390
"DISM",16601,"DISM",2004,1,"B",30,390
"DISM",16601,"DISM",2004,1,"C",30,390
"DISM",16601,"DISM",2004,2,"A",60,390
"DISM",16601,"DISM",2004,3,"A",60,390
"DISM",16601,"DISM",2004,4,"A",60,390
"DISM",16601,"DISM",2004,5,"A",60,390
"DISM",16601,"DISM",2004,7,"A",60,390
"DISM",16601,"DISM",2005,1,"A",60,480
"DISM",16601,"DISM",2005,3,"A",60,480
"DISM",16601,"DISM",2005,4,"A",60,480
"DISM",16601,"DISM",2005,5,"A",60,480
"DISM",16601,"DISM",2005,6,"A",60,480
"DISM",16601,"DISM",2005,8,"A",60,480
"DISM",16601,"DISM",2005,9,"A",60,480
"DISM",16601,"DISM",2005,10,"A",60,480
"DISM",16601,"DISM",2006,1,"A",60,480
"DISM",16601,"DISM",2006,2,"A",60,480
"DISM",16601,"DISM",2006,3,"A",60,480
"DISM",16601,"DISM",2006,4,"A",60,480
"DISM",16601,"DISM",2006,5,"A",60,480
"DISM",16601,"DISM",2006,6,"A",60,480
"DISM",16601,"DISM",2006,9,"A",60,480
"DISM",16601,"DISM",2006,10,"A",60,480
"DISM",16601,"DISM",2007,2,"A",30,500
"DISM",16601,"DISM",2007,2,"B",50,500
"DISM",16601,"DISM",2007,3,"A",60,500
"DISM",16601,"DISM",2007,4,"A",60,500
"DISM",16601,"DISM",2007,5,"A",60,500
"DISM",16601,"DISM",2007,6,"A",60,500
"DISM",16601,"DISM",2007,8,"A",60,500
"DISM",16601,"DISM",2007,9,"A",60,500
"DISM",16601,"DISM",2007,10,"A",60,500
"DISM",16601,"DISM",2008,1,"A",50,305
"DISM",16601,"DISM",2008,1,"B",15,305
"DISM",16601,"DISM",2008,2,"A",60,305
"DISM",16601,"DISM",2008,3,"A",60,305
"DISM",16601,"DISM",2008,4,"A",60,305
"DISM",16601,"DISM",2008,8,"A",60,305
"DISM",16601,"DISM",2009,1,"A",30,465
"DISM",16601,"DISM",2009,1,"B",25,465
"DISM",16601,"DISM",2009,2,"A",50,465
"DISM",16601,"DISM",2009,3,"A",60,465
"DISM",16601,"DISM",2009,4,"A",60,465
"DISM",16601,"DISM",2009,6,"A",60,465
"DISM",16601,"DISM",2009,7,"A",60,465
"DISM",16601,"DISM",2009,8,"A",60,465
"DISM",16601,"DISM",2009,9,"A",60,465
"DISM",16601,"DISM",2010,1,"A",40,545
"DISM",16601,"DISM",2010,1,"B",40,545
"DISM",16601,"DISM",2010,1,"C",45,545
"DISM",16601,"DISM",2010,2,"A",60,545
"DISM",16601,"DISM",2010,4,"A",60,545
"DISM",16601,"DISM",2010,5,"A",60,545
"DISM",16601,"DISM",2010,6,"A",60,545
"DISM",16601,"DISM",2010,7,"A",60,545
"DISM",16601,"DISM",2010,8,"A",60,545
"DISM",16601,"DISM",2010,10,"A",60,545
"DISM",16601,"DISM",2011,1,"A",40,360
"DISM",16601,"DISM",2011,2,"A",40,360
"DISM",16601,"DISM",2011,2,"B",40,360
"DISM",16601,"DISM",2011,3,"A",60,360
"DISM",16601,"DISM",2011,4,"A",60,360
"DISM",16601,"DISM",2011,5,"A",60,360
"DISM",16601,"DISM",2011,6,"A",60,360
"DISM",16601,"DISM",2012,1,"A",60,540
"DISM",16601,"DISM",2012,1,"B",40,540
"DISM",16601,"DISM",2012,2,"A",40,540
"DISM",16601,"DISM",2012,2,"B",40,540
"DISM",16601,"DISM",2012,4,"A",60,540
"DISM",16601,"DISM",2012,5,"A",60,540
"DISM",16601,"DISM",2012,6,"A",60,540
"DISM",16601,"DISM",2012,8,"A",60,540
"DISM",16601,"DISM",2012,9,"A",60,540
"DISM",16601,"DISM",2012,10,"A",60,540
"DISM",16601,"DISM",2013,1,"A",60,410
"DISM",16601,"DISM",2013,4,"A",60,410
"DISM",16601,"DISM",2013,5,"A",60,410
"DISM",16601,"DISM",2013,6,"A",60,410
"DISM",16601,"DISM",2013,8,"A",60,410
"DISM",16601,"DISM",2013,9,"A",60,410
"DISM",16601,"DISM",2013,10,"A",50,410
"DISM",16601,"DISM",2014,1,"A",60,540
"DISM",16601,"DISM",2014,2,"A",60,540
"DISM",16601,"DISM",2014,3,"A",60,540
"DISM",16601,"DISM",2014,4,"A",60,540
"DISM",16601,"DISM",2014,5,"A",60,540
"DISM",16601,"DISM",2014,6,"A",60,540
"DISM",16601,"DISM",2014,7,"A",60,540
"DISM",16601,"DISM",2014,9,"A",60,540
"DISM",16601,"DISM",2014,10,"A",60,540
"SKJG",16602,"SKJG",1992,1,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,2,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,3,"A",49.3333333333333,481.333333333333
"SKJG",16602,"SKJG",1992,4,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,5,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,6,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,7,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,8,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,9,"A",48,481.333333333333
"SKJG",16602,"SKJG",1992,10,"A",48,481.333333333333
"SKJG",16602,"SKJG",1993,3,"A",48,384
"SKJG",16602,"SKJG",1993,4,"A",48,384
